DAYID,CONTRACT,DATASOURCE,CHANNEL_NAME,CO_CODE,CATEGORY,CUSTOMER,PRODUCT_CODE,CURRENCY,CLOSE_BAL,CLOSE_BAL_LCY,AGG_BAL_MTD,AGG_BAL_MTD_LCY,AGG_BAL_YTD,AGG_BAL_YTD_LCY,AGG_BAL,TOT_INTEREST_AMT,REVAL_RATE,INTEREST_RATE,ACCR_INT,ACCR_REMAIN,REMAIN_TERM,WORKING_BALANCE,DATE_LAST_CR_CUST,DATE_LAST_DR_CUST,DATE_LAST_CR_BANK,DATE_LAST_DR_BANK,DATE_LAST_CR_AUTO,DATE_LAST_DR_AUTO,LIMIT_ID,LINE_NO,CAMPAIGN_ID,SETLEMENT_AC,CLOSE_REASON,TERM,TERM_SBV,ROLLOVER_TERM,ORIG_INTEREST_RATE,OFFER_RATE,FIRST_INTEREST,FIRST_BALANCE,AGG_BAL_INTEREST,INTEREST_BAL,SEAB_SALES_TYPE,SEAB_SALES_ID,SEAB_BROKERS_TYPE,SEAB_BROKERS_ID,TOTAL_LOCKED_AMT,SEAB_LOS_ID,AC_TRANS_LIMIT_SK,CUSTOMER_SK,CATEGORY_SK,PRODUCTS_SK,COMPANY_SK,CURRENCY_SK,CHANNEL_SK,CONTRACT_SK,ONLINE_ACTUAL_BAL,SUB_CHANNEL_ID,FREQUENCY_DATE,FAVORITE_TERM,OPEN_ACTUAL_BAL,ONLINE_CLEARED_BAL
2025-03-25,00076842404662,SC,BRANCH,VN0010111,18413,79807459,2141,VND,39670127257.95,459431521918,17856366645081,82.2,50734901524134.75,71997713994929.31,48265147940931,1426560052,54.35,38.17,10645938020.79,9206840381,D16,298309584641.44,2021-09-27,,,,,,,3209.0,SEAB.TG.TAILOC,,,M12,M18,012M,11.1,1.24,61.55,9249898797289,285965792419063.44,19608691.0,TELLER,4974922.0,NHANVIEN,15141664.0,204836994358.0,,2.0,29590372,4646,6787653,884689,40884,617.0,22583,652447651820,,,,618901792829.09,454248201197
2025-03-25,046970061256,SC,BRANCH,VN0010470,20030,92354404,2141,VND,488352956184.11,685423123691,14371108612184,83.0,56934561547319.09,74205367071300.25,59444849131079,1426560052,96.91,63.75,49713657458.06,7228113983,D16,135542682714.98,2024-12-25,,,,2024-04-18,,,3240.0,SEAB.TG.TAILOC,,,M12,M18,,80.72,50.47,26.96,5787735430897,327727665293144.75,24019274.0,TELLER,9565769.0,NHANVIEN,42101995.0,245166460978.0,,2.0,11952356,5407,6787653,244388,29289,,26313,468084665452,,,,220217371041.7,825875342703
2025-03-25,0006609528440,SC,BRANCH,VN0010601,19739,89221736,2141,VND,176257567366.28,459596473579,2743076404832,86.45,54795130696373.26,43381576826554.64,27641162310728,1032587654,54.35,39.71,10256338774.48,43800468545,D16,860549127240.4,2023-03-04,2019-09-04,,,2023-12-07,,,3297.0,SEAB.TG.TAILOC,,,M12,M18,,45.14,84.71,8.27,3614163751153,310289372223996.0,3703572.0,CRO.SME,14078455.0,NHANVIEN,3624352.0,109427757296.0,,2.0,17505132,3332,6787653,884689,29289,299.0,14449,590844821364,,,,791461232836.95,332610597105
2025-03-25,054563895506,SC,BRANCH,VN0010601,18415,22374635,2141,VND,732839307842.63,468266968173,19987332052705,88.2,53139154574151.84,22046258943358.2,195886369919048,1032587654,54.35,63.75,11093237629.98,45034979908,M02,814218574404.61,2024-09-25,,,,2023-10-28,,,3209.0,,,,M12,M18,0024M,74.7,50.47,8.71,392091937016,10632706510159.26,75347267.0,TELLER,27631576.0,NHANVIEN,30088335.0,168419410554.0,,2.0,19134061,3778,6787653,2624553,29289,299.0,18488,444147585015,,,,528466979391.6,763500804467
2025-03-25,0053401851119,AZ,BRANCH,VN0010601,20311,75997164,2141,VND,467884583002.75,331482745839,20949432049913,89.25,56664943026952.63,29917070668463.9,76649056169032,1426560052,54.35,69.9,35800456742.65,16201279047,M06,848331552115.78,2021-05-06,,,,,,,3209.0,SEAB.TG.TAILOC,,,M12,M18,0002M,35.94,78.59,35.68,5667078491392,179694106808379.12,71122504.0,RM,16684347.0,NHANVIEN,14445275.0,204836994358.0,,2.0,20520562,5109,6787653,5722863,40884,495.0,17899,243774336632,,,,544168686863.9,220471699188
2025-03-25,00076247868451,SC,BRANCH,VN0010069,8524,87247083,2141,VND,668216625457.22,132110028660,595998096103,88.8,906691429225.48,7867895727928.4,410222581060172,1426560052,96.91,63.75,50466928680.01,7498000968,M02,823615654650.97,2021-06-12,,,,,,,3297.0,,,,M12,M18,,45.14,1.24,83.15,1471187974403,45987620103281.47,3703572.0,CRO.SME,18828109.0,NHANVIEN,43660904.0,204836994358.0,,2.0,13160690,3778,6787653,244388,40884,299.0,23388,442280549244,,,,752960267762.62,773543816051
2025-03-25,062529274670,AZ,BRANCH,VN0010470,19739,55888496,2141,VND,462604382751.07,351096700793,16389673370600,91.3,57793784596522.55,58321283548389.77,404783189998157,1032587654,96.91,39.71,8360380820.38,3630648393,M02,788870864182.78,2024-09-25,,,,,,,3297.0,CBD.2022.TG.PHATLOC,,,M12,M18,013M,45.14,50.47,26.96,7701664556295,,3703572.0,CRO.SME,10008565.0,NHANVIEN,9218084.0,768411208.0,,2.0,21438963,5109,6787653,2624553,40884,116.0,27485,347670122749,,,,88185644299.07,876137643260
2025-03-25,000028523879940,AZ,BRANCH,VN0010069,20030,14269426,2141,VND,792499436042.12,744013002878,8582920929895,89.88,20527570287150.16,5536698655572.03,221594427288141,1426560052,96.91,38.17,50509277266.26,58176401992,M02,275496171245.07,2023-08-23,2022-01-21,,,2023-03-02,,,3240.0,SEAB.TG.TAILOC,,,M12,M18,,80.72,78.59,26.96,801941880073,314004377152890.25,75347267.0,TELLER,,NHANVIEN,38305479.0,245166460978.0,,2.0,14647414,3332,6787653,884689,40884,116.0,29820,847511647742,,,,425631675973.56,709423651453
2025-03-25,00000238315557,AZ,BRANCH,VN0010069,17471,73870582,2141,VND,406201825357.17,818974248888,9956870983150,97.77,8248459781264.83,55887705039642.25,428799743031888,1426560052,54.35,22.48,13294692574.79,47338120266,M06,225750818876.03,2024-12-25,,,,2024-03-10,,,3297.0,SEAB.TG.TAILOC,,,M12,M18,0024M,11.1,1.24,26.96,4554297484556,469089110626359.25,75347267.0,CRO.SME,,NHANVIEN,45665945.0,130381670179.0,,2.0,22840695,5109,6787653,2624553,40884,299.0,23167,144645939504,,,,645329090694.5,234550756164
2025-03-25,30077235125,SC,BRANCH,VN0010601,7177,71693817,2141,VND,597228605489.26,590828180962,21689193400943,98.23,44041283271208.78,,436794594559057,1032587654,54.35,57.7,6204057035.97,7233387596,M06,880091781232.12,2024-12-31,2022-01-21,,,,,,3276.0,SEAB.TG.TAILOC,,,M12,M18,012M,34.86,76.7,8.71,8141478646542,255306155993534.53,43534869.0,CRO.SME,42619352.0,NHANVIEN,48837264.0,14321589247.0,,2.0,26813435,377,6787653,5722863,29289,299.0,23277,750739773581,LOS,,,275178797684.62,327616150047
2025-03-25,00011970712705,AZ,BRANCH,VN0010111,20030,10672378,2141,VND,883369056541.74,669579927565,1721946306161,98.13,45106885561007.77,35464102239032.55,15572288176211,1032587654,54.35,38.17,6752697924.07,57135219276,M06,334560625192.83,2021-06-12,,,,,,,3297.0,,,,M12,M18,,11.1,,8.27,4144217075472,100081610274838.7,43534869.0,CRO.SME,11915376.0,NHANVIEN,43660904.0,208048930289.0,,2.0,29031933,5527,6787653,5722863,40884,617.0,20828,144645939504,,,,787843628111.76,327616150047
2025-03-25,48533987340,AZ,BRANCH,VN0010111,17471,76652926,2141,VND,350398263074.55,639384043303,11079750957811,99.91,48077304410849.71,40928356230077.73,71072278487123,1032587654,96.91,39.71,43750060596.44,56686991438,D16,17011424283.23,2022-06-15,2024-07-09,,,,,,3240.0,,,,M12,M18,,80.72,13.64,6.52,8262149092630,179813292062158.1,3703572.0,TELLER,20624003.0,NHANVIEN,35712304.0,768411208.0,,2.0,17724158,5257,6787653,884689,29289,617.0,27571,345701746335,,,,638699745047.54,332610597105
2025-03-25,030236297063,SC,BRANCH,VN0010069,17471,43718607,2141,VND,388786774914.44,336525515743,21917287564405,83.0,25718104213435.1,20567489366195.28,52863898526805,1032587654,54.35,63.75,31551556315.64,-223159732,D16,534155724648.43,2021-06-12,2022-01-25,,,,,,3209.0,,,,M12,M18,,18.55,76.7,8.27,3933697737497,317995315464698.8,19608691.0,TELLER,4974922.0,,36316076.0,14321589247.0,,2.0,17505132,3778,6787653,5722863,40884,299.0,17008,144996112164,,,,638699745047.54,327616150047
2025-03-25,000078788491192,AZ,BRANCH,VN0010470,17471,36079661,2141,VND,883369056541.74,313215285280,2085516237687,23.27,45387208192069.16,61934794678482.5,309965251902037,1032587654,96.91,69.9,6487212248.75,14715522636,D16,623553828291.11,2022-08-27,2017-10-06,,,,2023-08-30,,3297.0,SEAB.TG.TAILOC,,,M12,M18,,80.72,13.64,42.54,10265617429786,485045556819659.6,19608691.0,,26436802.0,,14445275.0,168419410554.0,,2.0,9244177,3644,6787653,2624553,40884,495.0,19154,191185458456,,,,194528096806.44,454248201197
2025-03-25,000075493957098,AZ,BRANCH,VN0010470,9748,79807459,2141,VND,870147869185.99,459596473579,2040647468792,10.21,2210245500146.25,23214540393043.22,55991662266454,1032587654,54.35,97.54,2812573937.96,4481220689,M02,135542682714.98,2022-07-09,,,,,,,3240.0,SEAB.TG.TAILOC,,,M12,M18,,18.55,50.47,65.5,7726764163366,145066449930295.16,43534869.0,CRO.SME,39621271.0,NHANVIEN,14445275.0,230304036928.0,,2.0,20520562,750,6787653,2624553,29289,116.0,15608,89367391974,,,,461003334153.96,882257654614
2025-03-25,00047924809496,SC,BRANCH,VN0010601,9299,22114074,2141,VND,488352956184.11,313215285280,7860520438777,32.66,81068939570896.47,42997660413123.38,163332647728216,1426560052,54.35,95.13,24410566353.22,47161910350,M02,384905710353.65,2021-11-30,,,,2023-04-28,,,3276.0,,,,M12,M18,,11.1,78.59,42.54,396754065193,74646644848988.42,43534869.0,CRO.SME,34339873.0,NHANVIEN,9474831.0,768411208.0,,2.0,16567984,2928,6787653,5722863,29289,299.0,26687,750739773581,,,,418546958491.28,822570934587
2025-03-25,0088633155046,AZ,BRANCH,VN0010111,18413,80804690,2141,VND,803211552550.63,278592189332,2553906876924,71.3,64050868003886.39,23704414155629.14,435959349572185,1032587654,54.35,69.9,15286057061.27,13782529619,D16,384905710353.65,2024-04-19,,,,2023-10-11,,,3297.0,SEAB.TG.TAILOC,,,M12,M18,,18.55,76.7,72.45,743298307374,422730655353953.75,43534869.0,TELLER,,NHANVIEN,9474831.0,8084321667.0,,2.0,20090712,6712,6787653,884689,29289,82.0,20817,546104182120,,,,400223631977.57,709423651453
2025-03-25,00044230897310,SC,BRANCH,VN0010111,8341,55888496,2141,VND,58624194604.23,82361185230,21698693956433,72.17,39375325579789.55,48895001808533.65,158208677283935,1426560052,96.91,69.9,58623214826.33,55076202579,D16,17251418134.6,2023-02-07,2022-02-01,,,,,,3276.0,,,,M12,M18,013M,45.14,78.59,65.5,9637663134000,350683956516896.06,24019274.0,RM,31343886.0,NHANVIEN,30916874.0,193454444766.0,,2.0,27462103,5407,6787653,884689,29289,299.0,25194,144645939504,,,,260815792411.46,876137643260
2025-03-25,000067298992842,AZ,BRANCH,VN0010601,20620,80804690,2141,VND,689456643733.32,468266968173,3687393210035,36.88,55878840798803.91,4841708348125.76,338009058969184,1426560052,54.35,49.13,9218203800.9,44294330970,M02,848331552115.78,2024-05-19,2022-12-13,,,2023-03-10,,,3240.0,CBD.2022.TG.PHATLOC,,,M12,M18,012M,37.65,76.7,6.52,6874515481913,340293512640270.7,3703572.0,,31343886.0,NHANVIEN,45665945.0,17234378395.0,,2.0,14947641,5257,6787653,2624553,29289,617.0,14752,655089492680,,,,270947946603.08,624988225970
2025-03-25,073938653768,AZ,PHOIAO,VN0010601,20620,44131845,2141,VND,88463483190.56,491753088407,21698693956433,75.58,13456357401606.93,58662815913051.88,81718124613728,1032587654,54.35,57.7,10790759797.31,980278364,M02,562356015916.69,2023-03-04,,,,,,,3209.0,CBD.2022.TG.PHATLOC,,,M12,M18,,34.86,1.24,6.52,9628063844155,40777771703409.76,71122504.0,CRO.SME,34339873.0,NHANVIEN,42655909.0,245166460978.0,,2.0,14947641,5407,6787653,2624553,40884,495.0,17691,896807192299,,,,461003334153.96,82506037099
2025-03-25,018005399987,SC,BRANCH,VN0010111,8524,56553653,2141,VND,328903532847.09,806053229696,2757372378961,41.98,15768212422875.39,20994959516196.93,86389538370149,1032587654,54.35,22.48,10717460593.02,13928058460,M02,735066056037.7,2024-12-31,,,,,,,3297.0,,,,M12,M18,0002M,9.52,76.7,6.52,4567651754816,201198395497774.9,75347267.0,TELLER,34921519.0,NHANVIEN,47331089.0,14321589247.0,,2.0,28824778,5527,6787653,5722863,29289,116.0,17946,11133223173,,,,645329090694.5,238505083409
2025-03-25,0014855920959,SC,BRANCH,VN0010111,18413,83226069,2141,VND,689456643733.32,136442779460,20949432049913,13.79,60247909618711.88,48341591860425.02,331196287909480,1032587654,96.91,38.17,39476543150.95,2304272990,M02,885367989772.0,2023-03-04,,2018-07-23,,2024-03-10,,,3297.0,SEAB.TG.TAILOC,,,M12,M18,,3.21,84.71,6.52,9764780663107,190723559836994.72,3703572.0,CRO.SME,,NHANVIEN,48312065.0,17234378395.0,,2.0,17775437,5407,6787653,244388,40884,299.0,25416,800557795994,,,,304876330893.6,881449819011
2025-03-25,000095809194868,SC,BRANCH,VN0010601,18413,58330184,2141,VND,659150122242.44,41823567202,4269194970039,36.88,32808505172228.4,63717140415622.34,312925303333994,1426560052,54.35,38.17,39204842612.32,7445270620,D16,232169383989.31,2025-03-14,,,,,,16090963.0009900.01,3209.0,SEAB.TG.2017.1,,,M12,M18,,45.14,1.24,61.55,7606531840836,475105355782746.7,75347267.0,CRO.SME,,NHANVIEN,40507121.0,204836994358.0,,2.0,24333636,377,6787653,2624553,29289,116.0,25090,383384737215,,,,201494277195.81,813351493383
2025-03-25,00011821078694,AZ,BRANCH,VN0010470,9748,58330184,2141,VND,467884583002.75,789393241057,6550089418514,32.66,20676831181843.99,61934794678482.5,59468276189292,1426560052,54.35,97.54,56308608159.97,13912521312,M02,542024222978.13,2023-08-23,,,,2024-04-18,,,3276.0,SEAB.TG.TAILOC,,,M12,M18,013M,37.65,84.71,6.52,508656813381,265313506189195.12,19608691.0,TELLER,19253309.0,NHANVIEN,,109427757296.0,,2.0,30114693,377,6787653,2624553,40884,,24690,347670122749,,,,653123890459.65,763500804467
2025-03-25,0070638448145,SC,BRANCH,VN0010111,17471,89685404,2141,VND,273567389768.49,580963360968,20231153831227,63.34,44026046964283.8,42902051250064.34,276189846449776,1032587654,54.35,39.71,41098858976.0,2747245154,M06,395261203659.62,2024-05-19,,,,2023-12-28,,,3209.0,SEAB.TG.TAILOC,,,M12,M18,012M,18.55,50.47,72.45,2166987829066,148862983256073.56,71122504.0,CRO.SME,3265264.0,NHANVIEN,30088335.0,220999892545.0,,2.0,8446501,5527,6787653,244388,40884,116.0,22718,11133223173,,,,309189653028.61,619416221797
2025-03-25,000067191359579,AZ,BRANCH,VN0010111,17471,17785549,2141,VND,21970630250.86,892800825226,21777279890991,91.3,9212439115040.54,3086463132543.47,292026706409076,1032587654,96.91,49.13,30119624412.18,17381850211,M06,797801929246.43,2022-08-18,2018-01-09,,,,,,3240.0,,,,M12,M18,0024M,37.65,1.24,61.55,5948989135190,364521832038737.8,24019274.0,TELLER,26436802.0,NHANVIEN,30088335.0,220999892545.0,,2.0,13260107,377,6787653,244388,40884,116.0,14367,613679892928,,,,752960267762.62,620903303347
2025-03-25,005424276123,SC,BRANCH,VN0010111,9299,22114074,2141,VND,88463483190.56,788519603496,7918895264782,79.42,34679533002562.68,5274596231297.48,17736900184180,1426560052,96.91,63.75,8019699271.24,51601431141,M06,790650141327.35,2021-04-19,,,,,,,3209.0,SEAB.TG.TAILOC,,,M12,M18,0002M,35.94,78.59,26.96,10447175191899,387142517204397.2,24019274.0,RM,10008565.0,NHANVIEN,30916874.0,1351659998.0,,2.0,17724158,6712,6787653,5722863,29289,82.0,20508,512202098094,,,,608924678563.52,773543816051
2025-03-25,0055052318789,AZ,BRANCH,VN0010470,10885,89221736,2141,VND,347298571783.41,348467059742,9042309522608,82.2,55791154566183.34,20994959516196.93,163127447709819,1032587654,96.91,38.17,20520067873.17,25627554918,M02,334560625192.83,2025-03-14,2022-01-25,,,2024-04-03,,16090963.0009900.01,3297.0,,,,M12,M18,0024M,34.86,50.47,37.24,1902502750557,173698191243481.75,71122504.0,CRO.SME,,NHANVIEN,42101995.0,768411208.0,,2.0,24171358,377,6787653,2624553,40884,299.0,17720,47440543695,,,,890185748083.89,881449819011
2025-03-25,000034570057885,AZ,BRANCH,VN0010470,18413,71693817,2141,VND,347912296348.66,468266968173,9042309522608,99.91,51249468369419.44,48895001808533.65,264580071195262,1426560052,96.91,38.17,3127207716.26,38186367591,M06,438380402718.77,2021-05-07,,,,2023-04-14,,,3209.0,,,,M12,M18,0002M,3.21,84.71,26.96,8431965776733,327748199758984.5,3703572.0,CRO.SME,3265264.0,NHANVIEN,9218084.0,58003646639.0,,2.0,23238820,5257,6787653,244388,29289,299.0,24256,444147585015,,,,787843628111.76,596184705966
2025-03-25,00040066690150,SC,BRANCH,VN0010470,18415,19049434,2141,VND,689456643733.32,351096700793,2553906876924,63.34,89157199243436.42,23704414155629.14,37836359888511,1426560052,96.91,38.17,13973637534.27,33718493288,M02,395261203659.62,2022-08-27,,,,,,,3297.0,SEAB.TG.TAILOC,,,M12,M18,013M,3.21,50.47,35.68,401213840223,184097333715005.97,24019274.0,CRO.SME,14078455.0,NHANVIEN,47331089.0,168419410554.0,,2.0,19551154,3332,6787653,244388,29289,116.0,22793,512202098094,,,,791461232836.95,617896031393
2025-03-25,0062889238652,AZ,BRANCH,VN0010470,18415,10672378,2141,VND,668216625457.22,788519603496,9956870983150,43.34,50457342950464.45,38625798086052.59,287298799762051,1426560052,54.35,49.13,11711750165.16,18107327590,M02,562356015916.69,2021-11-30,2019-09-04,,,,,,3276.0,CBD.2022.TG.PHATLOC,,,M12,M18,013M,74.7,84.71,61.55,5316715665250,233624153193637.72,3703572.0,,39621271.0,NHANVIEN,9218084.0,17234378395.0,,2.0,19551154,1054,6787653,5722863,29289,116.0,12559,800557795994,,,,275178797684.62,157591041466
2025-03-25,23755651150,SC,BRANCH,VN0010069,17479,23293154,2141,VND,406201825357.17,754749047058,8241523793297,65.72,57711070175893.04,42997660413123.38,368692812548227,1426560052,96.91,2.9,30884793402.85,36486196332,M06,735066056037.7,2025-03-14,2022-02-01,,,,,,3240.0,,,,M12,M18,,3.21,84.71,42.54,8646314551140,214938202645577.8,3703572.0,RM,39767814.0,NHANVIEN,21344054.0,768411208.0,,2.0,13260107,6712,6787653,244388,29289,617.0,18968,245198603209,,,,275178797684.62,596184705966
2025-03-25,000010964302091,SC,BRANCH,VN0010069,20311,44131845,2141,VND,818508481608.61,313215285280,2085516237687,41.98,77016566101653.0,58140304226573.42,280817174195846,1032587654,54.35,49.13,5012562160.38,40787052654,D16,384905710353.65,2023-09-19,,,,,,,3209.0,,,,M12,M18,,11.1,50.47,6.52,351082456427,230903523239359.66,75347267.0,RM,10226307.0,NHANVIEN,47643592.0,17234378395.0,,,9360304,1054,6787653,884689,29289,495.0,14633,584652568857,,,,562403169394.5,763500804467
2025-03-25,00045985131108,SC,BRANCH,VN0010069,18415,46623134,2141,VND,39670127257.95,336525515743,10520865466196,69.34,56484951620237.02,51205458599996.16,344735519626375,1426560052,96.91,22.48,36352170160.71,28399712366,D16,534155724648.43,2023-09-19,,,,2024-06-25,,,3276.0,SEAB.TG.TAILOC,,,M12,M18,013M,3.21,13.64,42.54,5530890293612,468346378982125.94,75347267.0,CRO.SME,31343886.0,NHANVIEN,42655909.0,8084321667.0,,2.0,20090712,3644,6787653,2624553,40884,299.0,24831,896807192299,,,,586292254736.49,420441220966
2025-03-25,00083453904114,SC,BRANCH,VN0010470,6424,40074120,2141,VND,347298571783.41,101544694181,14482061462026,89.25,34720219943999.47,71997713994929.31,366816800229003,1426560052,54.35,97.54,27257650013.31,22026322031,M02,828215779847.17,2022-02-17,,,,2023-11-26,,,3209.0,,,,M12,M18,013M,74.7,84.71,83.15,9083290353010,186313393961588.12,71122504.0,TELLER,34339873.0,NHANVIEN,21555636.0,154874503025.0,,2.0,9244177,5527,6787653,244388,29289,617.0,14573,652447651820,,,,112990790757.41,624988225970
2025-03-25,00045194981366,AZ,BRANCH,VN0010601,18413,61920556,2141,VND,395397699802.01,789393241057,14371108612184,65.96,32323155761256.34,9435723250781.67,28875871677071,1032587654,96.91,31.45,50911458917.46,13913643121,M06,506261894676.87,2022-10-27,,,,,,,3276.0,CBD.2022.TG.PHATLOC,,,M12,M18,,18.55,,26.96,8801126099320,177901040447013.84,3703572.0,CRO.SME,2440227.0,NHANVIEN,33920126.0,14321589247.0,,2.0,26667952,4590,6787653,884689,40884,299.0,23495,516105276412,LOS,,,309189653028.61,879676447248
2025-03-25,000017160816272,AZ,BRANCH,VN0010470,8019,58330184,2141,VND,50670879499.92,45152698673,3687393210035,66.42,61472151873654.24,60582695877677.45,374923117287569,1032587654,54.35,95.13,37596492675.91,26142266483,D16,790650141327.35,2022-10-27,2018-11-27,,,,,,3209.0,SEAB.TG.TAILOC,,,M12,M18,013M,11.1,13.64,83.15,2751431136634,448167082383844.56,75347267.0,TELLER,26436802.0,NHANVIEN,48837264.0,130381670179.0,,2.0,14947641,4590,6787653,884689,40884,617.0,14503,89367391974,,,,220217371041.7,234550756164
2025-03-25,00044985453287,AZ,BRANCH,VN0010470,8341,40074120,2141,VND,732839307842.63,45152698673,14482061462026,23.27,10362789889685.9,36785220801954.19,340193314345620,1032587654,96.91,63.75,58376317956.22,45867040378,M06,275496171245.07,2022-11-05,,,,,,,3209.0,,,,M12,M18,012M,9.52,76.7,65.5,9115706909068,157014179756070.34,3703572.0,TELLER,10008565.0,NHANVIEN,9353643.0,17234378395.0,,2.0,12741426,3332,6787653,5722863,29289,82.0,23926,432900544567,,,,608924678563.52,379163476293
2025-03-25,089473360156,AZ,BRANCH,VN0010111,7177,5027376,2141,VND,423800159022.33,892800825226,12567340010298,78.94,56462098255022.21,36785220801954.19,299245359961750,1426560052,54.35,22.48,50297579109.07,49015170174,M06,666798475286.8,2021-03-07,,,,,,,3297.0,,,,M12,M18,013M,9.52,50.47,37.24,3975111906190,106138421643516.38,75347267.0,CRO.SME,10008565.0,NHANVIEN,9474831.0,245166460978.0,,2.0,28991635,2958,6787653,244388,40884,82.0,12318,366056833059,,,,890185748083.89,657364899203
2025-03-25,06425925734,AZ,BRANCH,VN0010470,19739,61920556,2141,VND,395397699802.01,159808881066,5937292585403,15.9,31437955259905.39,,314534614353558,1426560052,54.35,95.13,40630930142.1,50654422145,M02,232169383989.31,2021-04-19,2018-09-19,,,,,,3297.0,SEAB.UUDAI.LS,,,M12,M18,012M,35.94,78.59,35.68,1163362191246,185235896211505.1,24019274.0,CRO.SME,27631576.0,NHANVIEN,3624352.0,245166460978.0,,2.0,26667952,3644,6787653,244388,40884,116.0,12630,264438303679,,,,400223631977.57,413572198098
2025-03-25,00782446721,AZ,BRANCH,VN0010470,18413,10672378,2141,VND,883369056541.74,130661654393,8641214906901,88.2,63821607036487.6,38625798086052.59,193491814763161,1032587654,96.91,22.48,40441979814.66,56476579970,M02,791947333567.18,2025-03-14,,,,,,,3297.0,SEAB.TG.TAILOC,,,M12,M18,,37.65,13.64,26.96,8519850710417,300460502419551.3,43534869.0,,3265264.0,NHANVIEN,36316076.0,8084321667.0,,2.0,14947641,5407,6787653,2624553,29289,617.0,16774,847511647742,,,,269750289935.03,768405546729
2025-03-25,0089341418336,AZ,BRANCH,VN0010470,8341,75234237,2141,VND,406201825357.17,307753174920,19371521560394,42.67,23249882517017.97,51205458599996.16,422845110762650,1426560052,54.35,57.7,46466697760.82,6684945028,M02,63402059350.79,2023-01-14,,,,2024-06-25,,,3297.0,SEAB.TG.TAILOC,,,M12,M18,0024M,37.65,76.7,35.68,2918825936793,481588318390468.8,3703572.0,TELLER,29550303.0,NHANVIEN,9139592.0,204836994358.0,,2.0,14947641,5109,6787653,5722863,40884,495.0,24751,144996112164,,,,201494277195.81,272960126771
2025-03-25,00019165651878,AZ,BRANCH,VN0010601,7177,5027376,2141,VND,883369056541.74,844819841461,8582920929895,98.23,4646679567453.15,40486094408232.34,367863808385178,1426560052,54.35,39.71,9418661427.17,35967646853,M06,63402059350.79,2021-05-07,2017-10-06,,,2024-03-27,,,3297.0,SEAB.TG.TAILOC,,,M12,M18,,37.65,84.71,42.54,469946033568,290469082639748.3,3703572.0,CRO.SME,27631576.0,NHANVIEN,4804276.0,130381670179.0,,2.0,23025109,2928,6787653,244388,40884,82.0,12424,854353528475,,,,461003334153.96,773543816051
2025-03-25,070722347201,SC,BRANCH,VN0010470,10885,71693817,2141,VND,823588504392.7,98797653146,7860520438777,97.77,83415139611306.34,35151082635847.88,409250295072412,1426560052,54.35,38.17,22490916984.06,52129775238,D16,814218574404.61,2024-12-31,,,,2023-04-28,,,3297.0,,,,M12,M18,013M,37.65,76.7,37.24,5971477997487,74265404468578.25,75347267.0,TELLER,19253309.0,NHANVIEN,48312065.0,17234378395.0,,2.0,13442182,3332,6787653,244388,40884,495.0,29902,144996112164,,,,854250515965.47,842389673039
